series_id,year,period,value,footnote_codes,Series,Activity,Age group,Gender
TUU10101AA01010678,2023,A01,1.42,,Avg hrs per day,Caring for and helping household members (includes travel),35-44 yrs,Women
TUU10101AA01010679,2003,A01,0.48,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2004,A01,0.48,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2005,A01,0.46,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2006,A01,0.4,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2007,A01,0.43,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2008,A01,0.45,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2009,A01,0.43,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2010,A01,0.46,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2011,A01,0.48,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2012,A01,0.44,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2013,A01,0.54,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2014,A01,0.49,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2015,A01,0.43,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2016,A01,0.64,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2017,A01,0.58,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2018,A01,0.43,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2019,A01,0.47,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2020,A01,           -,M,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2021,A01,0.45,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2022,A01,0.59,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010679,2023,A01,0.69,,Avg hrs per day,Caring for and helping household members (includes travel),45-54 yrs,Women
TUU10101AA01010695,2003,A01,0.2,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2004,A01,0.21,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2005,A01,0.18,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2006,A01,0.19,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2007,A01,0.18,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2008,A01,0.24,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2009,A01,0.15,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2010,A01,0.13,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2011,A01,0.14,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2012,A01,0.18,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2013,A01,0.23,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2014,A01,0.21,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2015,A01,0.12,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2016,A01,0.17,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2017,A01,0.17,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2018,A01,0.19,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2019,A01,0.2,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2020,A01,           -,M,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2021,A01,0.17,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2022,A01,0.2,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010695,2023,A01,0.12,,Avg hrs per day,Caring for and helping household members (includes travel),55-64 yrs,Women
TUU10101AA01010696,2003,A01,0.11,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2004,A01,0.1,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2005,A01,0.09,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2006,A01,0.12,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2007,A01,0.12,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2008,A01,0.09,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2009,A01,0.07,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2010,A01,0.08,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2011,A01,0.06,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2012,A01,0.13,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2013,A01,0.1,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2014,A01,0.13,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2015,A01,0.14,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2016,A01,0.16,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2017,A01,0.15,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2018,A01,0.15,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2019,A01,0.16,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2020,A01,           -,M,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2021,A01,0.14,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2022,A01,0.12,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010696,2023,A01,0.13,,Avg hrs per day,Caring for and helping household members (includes travel),65 yrs and over,Women
TUU10101AA01010709,2003,A01,0.47,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2004,A01,0.53,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2005,A01,0.59,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2006,A01,0.55,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2007,A01,0.38,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2008,A01,0.52,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2009,A01,0.41,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2010,A01,0.6,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2011,A01,0.51,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2012,A01,0.53,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2013,A01,0.45,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2014,A01,0.49,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2015,A01,0.53,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2016,A01,0.37,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2017,A01,0.32,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2018,A01,0.45,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2019,A01,0.19,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2020,A01,           -,M,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2021,A01,0.22,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2022,A01,0.27,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01010709,2023,A01,0.35,,Avg hrs per day,Caring for and helping household members (includes travel),15-24 yrs,Women
TUU10101AA01012023,2003,A01,3.86,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2004,A01,3.84,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2005,A01,3.86,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2006,A01,3.94,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2007,A01,4,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2008,A01,3.92,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2009,A01,3.71,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2010,A01,3.68,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2011,A01,3.74,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2012,A01,3.72,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2013,A01,3.64,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2014,A01,3.75,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2015,A01,3.7,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2016,A01,3.78,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2017,A01,3.76,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2018,A01,3.72,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2019,A01,3.77,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2021,A01,3.64,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2022,A01,3.66,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012023,2023,A01,3.73,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,MenAndWomen
TUU10101AA01012052,2003,A01,4.82,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2004,A01,4.87,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2005,A01,4.72,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2006,A01,4.77,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2007,A01,4.98,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2008,A01,4.93,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2009,A01,4.7,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2010,A01,4.7,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2011,A01,4.95,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2012,A01,4.59,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2013,A01,4.65,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2014,A01,4.75,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2015,A01,4.71,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2016,A01,4.88,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2017,A01,4.93,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2018,A01,5.01,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2019,A01,4.85,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2021,A01,4.52,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2022,A01,4.9,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012052,2023,A01,5.02,,Avg hrs per day,Working and work-related activities (includes travel),25-34 yrs,MenAndWomen
TUU10101AA01012068,2003,A01,4.79,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2004,A01,4.94,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2005,A01,4.91,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2006,A01,4.96,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2007,A01,4.95,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2008,A01,4.93,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2009,A01,4.67,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2010,A01,4.67,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2011,A01,4.6,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2012,A01,4.82,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2013,A01,4.82,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2014,A01,4.99,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2015,A01,4.9,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2016,A01,5.07,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2017,A01,5.22,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2018,A01,5.08,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2019,A01,5.04,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2021,A01,5.11,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2022,A01,4.78,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012068,2023,A01,5.04,,Avg hrs per day,Working and work-related activities (includes travel),35-44 yrs,MenAndWomen
TUU10101AA01012069,2003,A01,4.92,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2004,A01,4.8,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2005,A01,5.06,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2006,A01,5.06,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2007,A01,4.97,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2008,A01,4.95,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2009,A01,4.65,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2010,A01,4.71,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2011,A01,4.67,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2012,A01,4.92,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2013,A01,4.66,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2014,A01,4.67,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2015,A01,4.79,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2016,A01,4.81,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2017,A01,4.97,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2018,A01,4.93,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2019,A01,5.21,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2021,A01,5,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2022,A01,5.16,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012069,2023,A01,4.79,,Avg hrs per day,Working and work-related activities (includes travel),45-54 yrs,MenAndWomen
TUU10101AA01012085,2003,A01,3.69,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2004,A01,3.59,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2005,A01,3.7,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2006,A01,3.8,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2007,A01,3.63,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2008,A01,3.54,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2009,A01,3.72,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2010,A01,3.84,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2011,A01,3.83,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2012,A01,3.68,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2013,A01,3.62,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2014,A01,4.02,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2015,A01,3.67,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2016,A01,3.69,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2017,A01,3.93,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2018,A01,3.79,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2019,A01,3.8,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2021,A01,3.81,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2022,A01,3.86,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012085,2023,A01,4.02,,Avg hrs per day,Working and work-related activities (includes travel),55-64 yrs,MenAndWomen
TUU10101AA01012086,2003,A01,0.75,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2004,A01,0.68,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2005,A01,0.68,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2006,A01,0.65,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2007,A01,0.83,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2008,A01,0.83,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2009,A01,0.82,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2010,A01,0.73,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2011,A01,0.92,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2012,A01,0.92,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2013,A01,0.83,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2014,A01,0.91,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2015,A01,0.9,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2016,A01,0.92,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2017,A01,0.87,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2018,A01,0.82,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2019,A01,0.8,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2021,A01,0.89,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2022,A01,0.93,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012086,2023,A01,0.99,,Avg hrs per day,Working and work-related activities (includes travel),65 yrs and over,MenAndWomen
TUU10101AA01012102,2003,A01,2.68,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2004,A01,2.57,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2005,A01,2.63,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2006,A01,2.78,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2007,A01,3.05,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2008,A01,2.83,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2009,A01,2.41,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2010,A01,2.19,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2011,A01,2.38,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2012,A01,2.35,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2013,A01,2.39,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2014,A01,2.51,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2015,A01,2.53,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2016,A01,2.7,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2017,A01,2.12,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2018,A01,2.38,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2019,A01,2.71,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2020,A01,           -,M,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2021,A01,2.56,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2022,A01,2.27,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012102,2023,A01,2.48,,Avg hrs per day,Working and work-related activities (includes travel),15-24 yrs,MenAndWomen
TUU10101AA01012139,2003,A01,4.79,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,Men
TUU10101AA01012139,2004,A01,4.65,,Avg hrs per day,Working and work-related activities (includes travel),18 yrs and over,Men
